TimeGenerated [UTC],DeviceName,ActionType,AccountName,RemoteIP,login_count
"3/24/2025, 3:42:29.767 AM",windows-target-1,LogonFailed,amps,REDACTED IP,1
"3/24/2025, 3:42:30.325 AM",windows-target-1,LogonFailed,qentelli,REDACTED IP,1
"3/24/2025, 3:42:30.888 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/24/2025, 3:42:33.625 AM",windows-target-1,LogonFailed,pc,REDACTED IP,1
"3/24/2025, 3:42:35.090 AM",windows-target-1,LogonFailed,ep,REDACTED IP,1
"3/24/2025, 3:42:36.812 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/24/2025, 3:42:37.569 AM",windows-target-1,LogonFailed,sanchez,REDACTED IP,1
"3/24/2025, 3:42:38.033 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/24/2025, 3:42:39.908 AM",windows-target-1,LogonFailed,moustafa,REDACTED IP,1
"3/24/2025, 3:42:39.980 AM",windows-target-1,LogonFailed,bander,REDACTED IP,1
"3/24/2025, 3:42:41.694 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/24/2025, 3:42:42.422 AM",windows-target-1,LogonFailed,flconf,REDACTED IP,1
"3/24/2025, 3:42:43.405 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/24/2025, 3:42:51.461 AM",windows-target-1,LogonFailed,caleb,REDACTED IP,1
"3/24/2025, 3:42:52.871 AM",windows-target-1,LogonFailed,caleb,REDACTED IP,1
"3/24/2025, 3:42:54.777 AM",windows-target-1,LogonFailed,s2,REDACTED IP,1
"3/24/2025, 3:42:57.333 AM",windows-target-1,LogonFailed,lise,REDACTED IP,1
"3/24/2025, 3:42:58.305 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/24/2025, 3:43:00.692 AM",windows-target-1,LogonFailed,mddx,REDACTED IP,1
"3/24/2025, 3:43:00.756 AM",windows-target-1,LogonFailed,felgerhansvr,REDACTED IP,1
"3/24/2025, 3:43:00.784 AM",windows-target-1,LogonFailed,micropool,REDACTED IP,1
"3/24/2025, 3:43:00.793 AM",windows-target-1,LogonFailed,jaroslaw,REDACTED IP,1
"3/26/2025, 3:32:33.041 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:33.264 AM",windows-target-1,LogonFailed,boardroom,REDACTED IP,1
"3/26/2025, 3:32:33.761 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:34.197 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:34.703 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:36.404 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:36.824 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:36.865 AM",windows-target-1,LogonFailed,shop,REDACTED IP,1
"3/26/2025, 3:32:36.912 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:37.226 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:37.622 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:39.929 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:40.583 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:40.589 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:40.956 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:41.314 AM",windows-target-1,LogonFailed,arun,REDACTED IP,1
"3/26/2025, 3:32:42.461 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:43.029 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:43.444 AM",windows-target-1,LogonFailed,student,REDACTED IP,1
"3/26/2025, 3:32:43.483 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:43.520 AM",windows-target-1,LogonFailed,pos,REDACTED IP,1
"3/26/2025, 3:32:43.691 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:43.904 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:44.585 AM",windows-target-1,LogonFailed,erico,REDACTED IP,1
"3/26/2025, 3:32:46.273 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:46.907 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:47.184 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:47.404 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:48.124 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:48.659 AM",windows-target-1,LogonFailed,shipping,REDACTED IP,1
"3/26/2025, 3:32:48.706 AM",windows-target-1,LogonFailed,cassa1,REDACTED IP,1
"3/26/2025, 3:32:48.721 AM",windows-target-1,LogonFailed,charly,REDACTED IP,1
"3/26/2025, 3:32:49.776 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:50.227 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:50.388 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:50.822 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:51.160 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:52.497 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:32:53.422 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:53.670 AM",windows-target-1,LogonFailed,daniel,REDACTED IP,1
"3/26/2025, 3:32:53.721 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:32:53.814 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:33.174 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:33.424 AM",windows-target-1,LogonFailed,user,REDACTED IP,1
"3/26/2025, 3:37:33.595 AM",windows-target-1,LogonFailed,pri,REDACTED IP,1
"3/26/2025, 3:37:33.912 AM",windows-target-1,LogonFailed,peter,REDACTED IP,1
"3/26/2025, 3:37:34.205 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:34.209 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:34.314 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:35.536 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:35.705 AM",windows-target-1,LogonFailed,media,REDACTED IP,1
"3/26/2025, 3:37:36.037 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:36.292 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:36.378 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:36.576 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:37.496 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:38.698 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:38.857 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:38.926 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:39.326 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:40.032 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:40.399 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:40.876 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:40.975 AM",windows-target-1,LogonFailed,sitecafe,REDACTED IP,1
"3/26/2025, 3:37:41.469 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:42.092 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:42.816 AM",windows-target-1,LogonFailed,laptop,REDACTED IP,1
"3/26/2025, 3:37:42.970 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:43.292 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:43.619 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:43.894 AM",windows-target-1,LogonFailed,libertyfence,REDACTED IP,1
"3/26/2025, 3:37:43.906 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:37:44.012 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:37:45.162 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:32.587 AM",windows-target-1,LogonFailed,suporte,REDACTED IP,1
"3/26/2025, 3:42:32.637 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:32.920 AM",windows-target-1,LogonFailed,testerp,REDACTED IP,1
"3/26/2025, 3:42:32.935 AM",windows-target-1,LogonFailed,exchange,REDACTED IP,1
"3/26/2025, 3:42:33.798 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:33.967 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:33.985 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:34.093 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:34.124 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:34.410 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:34.800 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:35.125 AM",windows-target-1,LogonFailed,username,REDACTED IP,1
"3/26/2025, 3:42:36.088 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:36.928 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:37.080 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:37.355 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:37.573 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:38.139 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:38.195 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:39.213 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:39.766 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:40.207 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:40.259 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/26/2025, 3:42:40.973 AM",windows-target-1,LogonFailed,game,REDACTED IP,1
"3/26/2025, 3:42:41.027 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/26/2025, 3:42:42.822 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:32:38.249 AM",windows-target-1,LogonFailed,stephan,REDACTED IP,1
"3/27/2025, 3:32:40.067 AM",windows-target-1,LogonFailed,ron,REDACTED IP,1
"3/27/2025, 3:32:40.442 AM",windows-target-1,LogonFailed,rbell,REDACTED IP,1
"3/27/2025, 3:32:40.657 AM",windows-target-1,LogonFailed,allen,REDACTED IP,1
"3/27/2025, 3:32:41.929 AM",windows-target-1,LogonFailed,dessinateur,REDACTED IP,1
"3/27/2025, 3:32:43.609 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:32:43.789 AM",windows-target-1,LogonFailed,secretaria,REDACTED IP,1
"3/27/2025, 3:32:44.050 AM",windows-target-1,LogonFailed,ame,REDACTED IP,1
"3/27/2025, 3:32:45.618 AM",windows-target-1,LogonFailed,sqluser,REDACTED IP,1
"3/27/2025, 3:32:46.179 AM",windows-target-1,LogonFailed,test,REDACTED IP,1
"3/27/2025, 3:32:47.420 AM",windows-target-1,LogonFailed,cyber,REDACTED IP,1
"3/27/2025, 3:32:48.661 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:32:49.238 AM",windows-target-1,LogonFailed,aiden,REDACTED IP,1
"3/27/2025, 3:32:50.001 AM",windows-target-1,LogonFailed,saul,REDACTED IP,1
"3/27/2025, 3:32:51.106 AM",windows-target-1,LogonFailed,cindy,REDACTED IP,1
"3/27/2025, 3:32:52.825 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:32:52.917 AM",windows-target-1,LogonFailed,direction,REDACTED IP,1
"3/27/2025, 3:32:54.732 AM",windows-target-1,LogonFailed,oscar,REDACTED IP,1
"3/27/2025, 3:32:55.294 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:32:55.313 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:32:56.543 AM",windows-target-1,LogonFailed,brungilda,REDACTED IP,1
"3/27/2025, 3:32:57.533 AM",windows-target-1,LogonFailed,krbrtgt,REDACTED IP,1
"3/27/2025, 3:32:58.490 AM",windows-target-1,LogonFailed,sales,REDACTED IP,1
"3/27/2025, 3:32:58.655 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:33:00.355 AM",windows-target-1,LogonFailed,man,REDACTED IP,1
"3/27/2025, 3:33:00.644 AM",windows-target-1,LogonFailed,pannelli,REDACTED IP,1
"3/27/2025, 3:33:02.272 AM",windows-target-1,LogonFailed,news,REDACTED IP,1
"3/27/2025, 3:33:04.096 AM",windows-target-1,LogonFailed,print,REDACTED IP,1
"3/27/2025, 3:33:06.024 AM",windows-target-1,LogonFailed,craig,REDACTED IP,1
"3/27/2025, 3:33:07.125 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:33:07.854 AM",windows-target-1,LogonFailed,edward,REDACTED IP,1
"3/27/2025, 3:33:09.703 AM",windows-target-1,LogonFailed,valerie,REDACTED IP,1
"3/27/2025, 3:33:11.515 AM",windows-target-1,LogonFailed,martina,REDACTED IP,1
"3/27/2025, 3:33:13.427 AM",windows-target-1,LogonFailed,colo,REDACTED IP,1
"3/27/2025, 3:33:15.538 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:33:15.605 AM",windows-target-1,LogonFailed,ospite,REDACTED IP,1
"3/27/2025, 3:33:17.437 AM",windows-target-1,LogonFailed,systema,REDACTED IP,1
"3/27/2025, 3:33:17.461 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:33:18.478 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:33:19.830 AM",windows-target-1,LogonFailed,infonet,REDACTED IP,1
"3/27/2025, 3:33:19.930 AM",windows-target-1,LogonFailed,aaa,REDACTED IP,1
"3/27/2025, 3:33:21.695 AM",windows-target-1,LogonFailed,defaultaccount,REDACTED IP,1
"3/27/2025, 3:37:38.449 AM",windows-target-1,LogonFailed,kassa,REDACTED IP,1
"3/27/2025, 3:37:38.739 AM",windows-target-1,LogonFailed,adrian,REDACTED IP,1
"3/27/2025, 3:37:40.293 AM",windows-target-1,LogonFailed,emmanuel,REDACTED IP,1
"3/27/2025, 3:37:42.135 AM",windows-target-1,LogonFailed,lucy,REDACTED IP,1
"3/27/2025, 3:37:43.972 AM",windows-target-1,LogonFailed,system1,REDACTED IP,1
"3/27/2025, 3:37:44.132 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:37:45.810 AM",windows-target-1,LogonFailed,temp1,REDACTED IP,1
"3/27/2025, 3:37:47.354 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:37:47.667 AM",windows-target-1,LogonFailed,lenovo,REDACTED IP,1
"3/27/2025, 3:37:48.083 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:37:48.512 AM",windows-target-1,LogonFailed,rights,REDACTED IP,1
"3/27/2025, 3:37:49.625 AM",windows-target-1,LogonFailed,seohae,REDACTED IP,1
"3/27/2025, 3:37:49.662 AM",windows-target-1,LogonFailed,net,REDACTED IP,1
"3/27/2025, 3:37:51.119 AM",windows-target-1,LogonFailed,asdmin2,REDACTED IP,1
"3/27/2025, 3:37:51.490 AM",windows-target-1,LogonFailed,sys,REDACTED IP,1
"3/27/2025, 3:37:51.642 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:37:52.020 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:37:53.295 AM",windows-target-1,LogonFailed,it-service,REDACTED IP,1
"3/27/2025, 3:37:54.421 AM",windows-target-1,LogonFailed,shiva,REDACTED IP,1
"3/27/2025, 3:37:55.105 AM",windows-target-1,LogonFailed,toor,REDACTED IP,1
"3/27/2025, 3:37:55.447 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:37:56.943 AM",windows-target-1,LogonFailed,123,REDACTED IP,1
"3/27/2025, 3:37:58.819 AM",windows-target-1,LogonFailed,moeclub,REDACTED IP,1
"3/27/2025, 3:38:00.458 AM",windows-target-1,LogonFailed,dev03,REDACTED IP,1
"3/27/2025, 3:38:00.664 AM",windows-target-1,LogonFailed,sara,REDACTED IP,1
"3/27/2025, 3:38:02.485 AM",windows-target-1,LogonFailed,michelle,REDACTED IP,1
"3/27/2025, 3:38:04.355 AM",windows-target-1,LogonFailed,sonicwall,REDACTED IP,1
"3/27/2025, 3:38:06.195 AM",windows-target-1,LogonFailed,sql,REDACTED IP,1
"3/27/2025, 3:38:07.221 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:38:08.066 AM",windows-target-1,LogonFailed,acer,REDACTED IP,1
"3/27/2025, 3:38:10.151 AM",windows-target-1,LogonFailed,systemadmin,REDACTED IP,1
"3/27/2025, 3:38:10.872 AM",windows-target-1,LogonFailed,crmadmin,REDACTED IP,1
"3/27/2025, 3:42:39.066 AM",windows-target-1,LogonFailed,niglas,REDACTED IP,1
"3/27/2025, 3:42:40.587 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"3/27/2025, 3:42:42.884 AM",windows-target-1,LogonFailed,m10,REDACTED IP,1
"3/27/2025, 3:42:46.965 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:42:48.200 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:42:48.726 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:42:49.798 AM",windows-target-1,LogonFailed,registro,REDACTED IP,1
"3/27/2025, 3:42:50.648 AM",windows-target-1,LogonFailed,kt03,REDACTED IP,1
"3/27/2025, 3:42:50.808 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:42:54.432 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:42:55.053 AM",windows-target-1,LogonFailed,micros,REDACTED IP,1
"3/27/2025, 3:42:58.567 AM",windows-target-1,LogonFailed,82064,REDACTED IP,1
"3/27/2025, 3:42:59.967 AM",windows-target-1,LogonFailed,op1,REDACTED IP,1
"3/27/2025, 3:43:00.663 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:43:12.748 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:43:21.236 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:43:21.339 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:43:21.479 AM",windows-target-1,LogonFailed,lorena,REDACTED IP,1
"3/27/2025, 3:43:21.480 AM",windows-target-1,LogonFailed,mohammadi,REDACTED IP,1
"3/27/2025, 3:43:21.700 AM",windows-target-1,LogonFailed,ceo,REDACTED IP,1
"3/27/2025, 3:43:22.572 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:43:23.662 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"3/27/2025, 3:43:24.595 AM",windows-target-1,LogonFailed,queshift,REDACTED IP,1
"3/27/2025, 3:43:25.762 AM",windows-target-1,LogonFailed,jairo.henn,REDACTED IP,1
"3/27/2025, 3:43:25.930 AM",windows-target-1,LogonFailed,admn,REDACTED IP,1
"3/27/2025, 3:43:34.985 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:06.251 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:06.831 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:09.087 AM",windows-target-1,LogonFailed,entersoftz,REDACTED IP,1
"4/1/2025, 3:33:11.390 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:19.053 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:21.350 AM",windows-target-1,LogonFailed,user,REDACTED IP,1
"4/1/2025, 3:33:26.883 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:27.327 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:32.991 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:33.197 AM",windows-target-1,LogonFailed,lola,REDACTED IP,1
"4/1/2025, 3:33:33.215 AM",windows-target-1,LogonFailed,medifaire,REDACTED IP,1
"4/1/2025, 3:33:40.640 AM",windows-target-1,LogonFailed,user,REDACTED IP,1
"4/1/2025, 3:33:45.477 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:49.528 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:52.109 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:53.304 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:33:54.808 AM",windows-target-1,LogonFailed,attentioi,REDACTED IP,1
"4/1/2025, 3:33:56.800 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:02.629 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:07.489 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:08.914 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:09.150 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:14.238 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:15.280 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:15.991 AM",windows-target-1,LogonFailed,jmlaunay,REDACTED IP,1
"4/1/2025, 3:34:24.147 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:26.271 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:34:32.414 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:33.742 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:37.490 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:38.351 AM",windows-target-1,LogonFailed,designer,REDACTED IP,1
"4/1/2025, 3:34:44.213 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:51.783 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:58.172 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:34:58.339 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:35:00.680 AM",windows-target-1,LogonFailed,123ttr1,REDACTED IP,1
"4/1/2025, 3:35:02.502 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:35:04.496 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:35:10.631 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:35:11.658 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:35:14.129 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:35:16.126 AM",windows-target-1,LogonFailed,operator,REDACTED IP,1
"4/1/2025, 3:38:07.455 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:12.210 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:15.422 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:19.128 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:20.062 AM",windows-target-1,LogonFailed,barman,REDACTED IP,1
"4/1/2025, 3:38:20.100 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:21.976 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:23.981 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:28.784 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:33.462 AM",windows-target-1,LogonFailed,ajay,REDACTED IP,1
"4/1/2025, 3:38:35.444 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:40.466 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:40.798 AM",windows-target-1,LogonFailed,jonah,REDACTED IP,1
"4/1/2025, 3:38:42.841 AM",windows-target-1,LogonFailed,un_adm,REDACTED IP,1
"4/1/2025, 3:38:43.181 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:43.726 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:48.410 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:38:49.889 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:55.748 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:38:56.930 AM",windows-target-1,LogonFailed,guest,REDACTED IP,1
"4/1/2025, 3:38:59.723 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:39:00.874 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:39:03.571 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:39:03.852 AM",windows-target-1,LogonFailed,vetal_1,REDACTED IP,1
"4/1/2025, 3:39:06.351 AM",windows-target-1,LogonFailed,admin,REDACTED IP,1
"4/1/2025, 3:39:09.711 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:39:14.867 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
"4/1/2025, 3:39:21.741 AM",windows-target-1,LogonFailed,administrator,REDACTED IP,1
